iter	MultiClass
1525	0.5015891209
1526	0.501541801
1527	0.5014730262
1528	0.501450661
1529	0.5014169549
1530	0.5013720375
1531	0.5013657262
1532	0.5013541123
1533	0.5012518665
1534	0.5012348068
1535	0.5011886205
1536	0.5010778171
1537	0.5010720372
1538	0.501043644
1539	0.5009908935
1540	0.5009793433
1541	0.5009378809
1542	0.5008612594
1543	0.5007811246
1544	0.5007233302
1545	0.5006521418
1546	0.5006269637
1547	0.5005648077
1548	0.5005404427
1549	0.5004363205
1550	0.5004237357
1551	0.5003454206
1552	0.5003362386
1553	0.5003097547
1554	0.5002322976
1555	0.5002056675
1556	0.5001911343
1557	0.5001350027
1558	0.5000931558
1559	0.4999889314
1560	0.4998779683
1561	0.4998546006
1562	0.4997920628
1563	0.4997725807
1564	0.4996770575
1565	0.4996384193
1566	0.4996067865
1567	0.4995759413
1568	0.4995471722
1569	0.4994747754
1570	0.4994127175
1571	0.4993676072
1572	0.4993227299
1573	0.4992757585
1574	0.4991102555
1575	0.4990909252
1576	0.4990599674
1577	0.4989856551
1578	0.4989189019
1579	0.4989147838
1580	0.4988696599
1581	0.4988563574
1582	0.4988315409
1583	0.4987903455
1584	0.4987080172
1585	0.4986211432
1586	0.4985663994
1587	0.4985162526
1588	0.4984854983
1589	0.4984004565
1590	0.4983471656
1591	0.4983200873
1592	0.4982740596
1593	0.4982598536
1594	0.4981978911
1595	0.4981215213
1596	0.4979654661
1597	0.4979043816
1598	0.4976991678
1599	0.497521443
1600	0.4975053855
1601	0.4974782718
1602	0.497428237
1603	0.4973780766
1604	0.4973287892
1605	0.4972854798
1606	0.4972063607
1607	0.4971777372
1608	0.4971492885
1609	0.4970687415
1610	0.4970575823
1611	0.4969318475
1612	0.4968894808
1613	0.4968583097
1614	0.4967926964
1615	0.4967597863
1616	0.4966969098
1617	0.496665468
1618	0.4965448137
1619	0.4965118486
1620	0.4964788746
1621	0.4964062672
1622	0.4963672333
1623	0.496284241
1624	0.4962714913
1625	0.4962244692
1626	0.4960897456
1627	0.4960307365
1628	0.4959983319
1629	0.4959845761
1630	0.4959702188
1631	0.4959151266
1632	0.4958963443
1633	0.4958570921
1634	0.4957943453
1635	0.495730634
1636	0.4956460879
1637	0.4955858632
1638	0.4955494376
1639	0.4955114318
1640	0.4954693557
1641	0.4954294405
1642	0.4953961961
1643	0.4953656849
1644	0.4953158129
1645	0.4951732791
1646	0.4951525783
1647	0.4951264498
1648	0.4950513005
1649	0.4950169594
1650	0.4949951415
1651	0.4949482918
1652	0.4947668614
1653	0.4946785629
1654	0.4946684508
1655	0.4946481392
1656	0.4945696369
1657	0.4944762376
1658	0.4944601551
1659	0.4944246044
1660	0.4943988903
1661	0.4942917046
1662	0.4941280098
1663	0.4940451663
1664	0.4939585168
1665	0.4939443132
1666	0.4939103302
1667	0.4938391404
1668	0.4937605366
1669	0.4937434113
1670	0.4937361805
1671	0.4936851928
1672	0.4935810483
1673	0.4935636985
1674	0.493521844
1675	0.4935077712
1676	0.4934415438
1677	0.49327105
1678	0.493260626
1679	0.4932498675
1680	0.4932246051
1681	0.4931245622
1682	0.4930663031
1683	0.4930436196
1684	0.4930001219
1685	0.4929756275
1686	0.4928673065
1687	0.4928007757
1688	0.4927931291
1689	0.4927727933
1690	0.4927351094
1691	0.4926332696
1692	0.4925754101
1693	0.4925304267
1694	0.4924831395
1695	0.4924499002
1696	0.4924250084
1697	0.492369691
1698	0.4923305224
1699	0.4923105837
1700	0.4922958042
1701	0.4922156002
1702	0.4921473732
1703	0.4919991879
1704	0.4919718842
1705	0.4919345529
1706	0.4918969522
1707	0.4918716384
1708	0.4918486504
1709	0.4917649255
1710	0.4916921713
1711	0.4916868508
1712	0.4916611545
1713	0.4916058869
1714	0.4915395981
1715	0.4913409368
1716	0.4912567066
1717	0.4910999167
1718	0.491084318
1719	0.4909636435
1720	0.4909313215
1721	0.4908509098
1722	0.4908232895
1723	0.4906453244
1724	0.4905731392
1725	0.4905536135
1726	0.4904600697
1727	0.490427765
1728	0.4903919177
1729	0.4903670394
1730	0.4903319447
1731	0.4902942352
1732	0.4902315894
1733	0.4901799689
1734	0.490173579
1735	0.490144355
1736	0.4901122418
1737	0.4900889637
1738	0.4900049107
1739	0.4899751828
1740	0.4899117626
1741	0.4898645847
1742	0.4898228771
1743	0.4897892834
1744	0.4897099735
1745	0.4896347344
1746	0.4896304964
1747	0.4895828745
1748	0.4894957326
1749	0.4893881001
1750	0.4893176275
1751	0.4892830014
1752	0.4892450959
1753	0.4892121566
1754	0.4891626703
1755	0.4891374661
1756	0.4891198531
1757	0.4890694891
1758	0.4890475878
1759	0.4890324755
1760	0.4889884395
1761	0.4889760482
1762	0.4889388552
1763	0.4889176301
1764	0.4888850738
1765	0.4888147523
1766	0.4887365876
1767	0.4886908411
1768	0.4886051524
1769	0.4885445972
1770	0.4884296891
1771	0.4883931142
1772	0.4883227529
1773	0.4882668397
1774	0.4881851005
1775	0.4880187282
1776	0.4879991379
1777	0.4879642867
1778	0.4878056546
1779	0.4877493048
1780	0.4877165395
1781	0.4876836717
1782	0.4876576084
1783	0.487569549
1784	0.4875517579
1785	0.4874653647
1786	0.4874542956
1787	0.4874080485
1788	0.4873699342
1789	0.487338945
1790	0.4871676358
1791	0.4871378254
1792	0.4870237614
1793	0.4870015219
1794	0.4869417391
1795	0.4868973175
1796	0.4868658523
1797	0.4868578542
1798	0.4867622447
1799	0.4867069374
1800	0.4866564748
1801	0.4866160984
1802	0.4865918113
1803	0.4865086332
1804	0.4864891117
1805	0.4864288202
1806	0.4863671345
1807	0.486346714
1808	0.4863374386
1809	0.4863079158
1810	0.4862656519
1811	0.4862241226
1812	0.4862044552
1813	0.4861722325
1814	0.4861443413
1815	0.4860835211
1816	0.4860443067
1817	0.4859922272
1818	0.4859462926
1819	0.4859255275
1820	0.4858988586
1821	0.485866956
1822	0.4858134209
1823	0.4857802104
1824	0.485776701
1825	0.4857292613
1826	0.4857204605
1827	0.4856853839
1828	0.4856465169
1829	0.4856061183
1830	0.4855557962
1831	0.4855311406
1832	0.4855058421
1833	0.4854927903
1834	0.4854488313
1835	0.4854174696
1836	0.4853790892
1837	0.4853664458
1838	0.4852879054
1839	0.4852138709
1840	0.4851880992
1841	0.4851601424
1842	0.4851264188
1843	0.4851054582
1844	0.4849292147
1845	0.4849086096
1846	0.4848501709
1847	0.4848068531
1848	0.4847858382
1849	0.4847250266
1850	0.4846721304
1851	0.484468267
1852	0.4844420947
1853	0.4843802252
1854	0.4843470919
1855	0.4842496503
1856	0.4841688055
1857	0.4840709175
1858	0.4840162832
1859	0.4839743165
1860	0.4839425721
1861	0.4838866021
1862	0.483834919
1863	0.4837737089
1864	0.4837691988
1865	0.4836504828
1866	0.4835981071
1867	0.4835563908
1868	0.4835071082
1869	0.4834927194
1870	0.4834463126
1871	0.4834371154
1872	0.4833587122
1873	0.4832326362
1874	0.4831274871
1875	0.4830690211
1876	0.4830324193
1877	0.48296338
1878	0.4828916374
1879	0.482805629
1880	0.4827675166
1881	0.4827501838
1882	0.4827296371
1883	0.4826295974
1884	0.4826053783
1885	0.4825104497
1886	0.4823968596
1887	0.4823707272
1888	0.482304904
1889	0.4822415924
1890	0.482188532
1891	0.4820827396
1892	0.482001711
1893	0.481930238
1894	0.4818656255
1895	0.4818478737
1896	0.4818246258
1897	0.4817915476
1898	0.48174979
1899	0.4817071273
1900	0.4816389208
1901	0.4815943369
1902	0.4814927668
1903	0.481414958
1904	0.4813593689
1905	0.4813117224
1906	0.4812609951
1907	0.4812371871
1908	0.4811948955
1909	0.4811831305
1910	0.4811202343
1911	0.4810632618
1912	0.4810408561
1913	0.4810167149
1914	0.4809725745
1915	0.4809481514
1916	0.4808943832
1917	0.4808402208
1918	0.4808009192
1919	0.4807914868
1920	0.4807366759
1921	0.4807290788
1922	0.4807021626
1923	0.4806639772
1924	0.4806092534
1925	0.4805106616
1926	0.480471007
1927	0.4804008296
1928	0.4803849924
1929	0.4802148484
1930	0.480195661
1931	0.480140235
1932	0.4800860356
1933	0.4800435223
1934	0.47995701
1935	0.4798779059
1936	0.4798441811
1937	0.4797835997
1938	0.479761263
1939	0.4797259349
1940	0.4797105304
1941	0.4795084147
1942	0.4794233174
1943	0.479378639
1944	0.479256347
1945	0.4790734035
1946	0.4790103796
1947	0.4789557201
1948	0.4789119295
1949	0.4788786364
1950	0.4788295819
1951	0.4788072245
1952	0.4787490535
1953	0.4787355803
1954	0.4786892279
1955	0.4786281109
1956	0.4785614859
1957	0.4785521144
1958	0.4785331503
1959	0.4784927579
1960	0.4784247852
1961	0.4784212677
1962	0.4784103508
1963	0.4782956536
1964	0.4782527309
1965	0.4782211991
1966	0.4781886468
1967	0.4781834698
1968	0.4781477542
1969	0.4780806908
1970	0.4780323322
1971	0.4779952562
1972	0.4779467961
1973	0.4779345355
1974	0.4779166899
1975	0.477884035
1976	0.4778393379
1977	0.4777892086
1978	0.477718569
1979	0.4776887333
1980	0.4776370231
1981	0.477572914
1982	0.4775075028
1983	0.4774087271
1984	0.47737527
1985	0.4772957424
1986	0.4772268481
1987	0.4771413141
1988	0.4771034119
1989	0.4770800436
1990	0.4770640778
1991	0.4770439384
1992	0.4770090289
1993	0.4769775081
1994	0.4769029539
1995	0.4768231694
1996	0.4767899799
1997	0.4767718968
1998	0.4767201718
1999	0.4766431256
2000	0.4766211536
2001	0.4765659482
2002	0.4765030546
2003	0.4764817535
2004	0.47646189
2005	0.4763972539
2006	0.476377041
2007	0.4763595083
2008	0.4762561068
2009	0.4762413717
2010	0.4762258648
2011	0.4761825325
2012	0.4761620647
2013	0.4760937913
2014	0.47606793
2015	0.4759973972
2016	0.4759469016
2017	0.4759412077
2018	0.4759286033
2019	0.4757679224
2020	0.4757249475
2021	0.4756913116
2022	0.4756416298
2023	0.4756244467
2024	0.4755155534
2025	0.4754837465
2026	0.4754683091
2027	0.4754499133
2028	0.4754208193
2029	0.4753805295
2030	0.4752970419
2031	0.4752145056
2032	0.4751502212
2033	0.4750966234
2034	0.4750125411
2035	0.4749727842
2036	0.4749046761
2037	0.4748413332
2038	0.4747487464
2039	0.4747306519
2040	0.4746846862
2041	0.4746009105
2042	0.4745828918
2043	0.4745601922
2044	0.4745226096
2045	0.4745126431
2046	0.4744649476
2047	0.4744265575
2048	0.4744108883
2049	0.4743714444
2050	0.4743507651
2051	0.4742901317
2052	0.4742276321
2053	0.4741761641
2054	0.4741204564
2055	0.4740984518
2056	0.4740571871
2057	0.4739949921
2058	0.4739633885
2059	0.4739223034
2060	0.473867627
2061	0.4738071946
2062	0.4737330116
2063	0.4736907324
2064	0.4736296197
2065	0.4735559747
2066	0.4735088632
2067	0.4733882105
2068	0.4733500946
2069	0.4733230449
2070	0.4732450966
2071	0.4731898607
2072	0.4730809649
2073	0.4730313163
2074	0.4730061664
2075	0.4729648566
2076	0.4729115005
2077	0.4728390429
2078	0.4727751444
2079	0.4727472081
2080	0.4727144097
2081	0.4726780102
2082	0.4726006736
2083	0.4725295273
2084	0.4725097296
2085	0.4724332202
2086	0.4723175757
2087	0.4722857223
2088	0.4722386672
2089	0.4721988213
2090	0.4721579123
2091	0.4720912638
2092	0.4720476373
2093	0.4720334769
2094	0.4719648672
2095	0.4718749354
2096	0.471856085
2097	0.4718394159
2098	0.4718230675
2099	0.4718104535
2100	0.4717879779
2101	0.4717563825
2102	0.4717093085
2103	0.4716662513
2104	0.4715928207
2105	0.4715569139
2106	0.4715293887
2107	0.471444145
2108	0.4713813154
2109	0.4713565442
2110	0.47134546
2111	0.4711715921
2112	0.4711210385
2113	0.4710924479
2114	0.4710247481
2115	0.4709698298
2116	0.4709462263
2117	0.4709369559
2118	0.4708966019
2119	0.4708772201
2120	0.4708161061
2121	0.4708060144
2122	0.470771175
2123	0.470721913
2124	0.4706698202
2125	0.4706262547
2126	0.4705856498
2127	0.4704967202
2128	0.4704542816
2129	0.4704170012
2130	0.4703273016
2131	0.470306274
2132	0.4702063519
2133	0.4701392795
2134	0.4701187653
2135	0.4700773346
2136	0.4700461656
2137	0.4699994344
2138	0.469915584
2139	0.4698500458
2140	0.4697930007
2141	0.4697267591
2142	0.4696928007
2143	0.4696145815
2144	0.4695606832
2145	0.4695050861
2146	0.4694374983
2147	0.469422882
2148	0.4694005035
2149	0.4693481944
2150	0.469286579
2151	0.4692618236
2152	0.4691289307
2153	0.469070717
2154	0.4690454255
2155	0.4690291668
2156	0.4690008214
2157	0.4689079996
2158	0.4689005836
2159	0.4688909289
2160	0.4688681281
2161	0.4688512065
2162	0.4688222318
2163	0.4687771328
2164	0.4687422073
2165	0.4687103209
2166	0.468678103
2167	0.4686732782
2168	0.4686358517
2169	0.4685788078
2170	0.4685656717
2171	0.468383947
2172	0.4683526474
2173	0.4683274942
2174	0.4682946156
2175	0.4682738945
2176	0.4682082885
2177	0.4681231238
2178	0.4680276074
2179	0.4679887954
2180	0.4679301812
2181	0.4678511885
2182	0.4678341951
2183	0.4677581184
2184	0.4677245395
2185	0.46768108
2186	0.467598874
2187	0.4675763262
2188	0.4675583281
2189	0.4674900302
2190	0.467469095
2191	0.4674382587
2192	0.4674152423
2193	0.4673907094
2194	0.4673548585
2195	0.4673403883
2196	0.4672576166
2197	0.4671846957
2198	0.4671572113
2199	0.4670765024
2200	0.4670604547
2201	0.4670202138
2202	0.4669956219
2203	0.4669317198
2204	0.4668831609
2205	0.4668074603
2206	0.466780077
2207	0.4667653583
2208	0.4667364198
2209	0.4665970638
2210	0.466589594
2211	0.466538064
2212	0.4665150999
2213	0.4664722249
2214	0.4664119278
2215	0.4663978049
2216	0.4663367443
2217	0.4662874802
2218	0.4662455989
2219	0.4662089528
2220	0.4661946608
2221	0.4661123628
2222	0.4660924963
2223	0.4660763288
2224	0.4659982637
2225	0.4659462717
2226	0.4659242504
2227	0.4658364673
2228	0.4657445549
2229	0.4656949832
2230	0.4656818357
2231	0.4656672617
2232	0.4656143951
2233	0.4656009974
2234	0.4655241537
2235	0.4654692999
2236	0.4654464639
2237	0.4654138805
2238	0.4653972888
2239	0.4653338551
2240	0.4652997402
2241	0.4652553478
2242	0.4652248852
2243	0.4651105352
2244	0.4650685252
2245	0.4650162757
2246	0.4649776572
2247	0.4649231777
2248	0.4649106465
2249	0.4648467235
2250	0.4648236029
2251	0.4647314022
2252	0.4647172819
2253	0.4646536284
2254	0.4646197308
2255	0.4644886752
2256	0.4644088419
2257	0.4643085092
2258	0.4643037353
2259	0.4642489172
2260	0.4641694839
2261	0.4640950766
2262	0.4640449804
2263	0.4640114146
2264	0.463912165
2265	0.4638680739
2266	0.463724344
2267	0.4636841698
2268	0.4636412678
2269	0.4636195904
2270	0.4635814594
2271	0.4635118872
2272	0.4634694563
2273	0.4634452785
2274	0.4633821242
2275	0.4633679165
2276	0.4633058372
2277	0.4632060679
2278	0.4631842468
2279	0.4631715235
2280	0.4631582556
2281	0.4631324679
2282	0.4631010539
2283	0.4630850423
2284	0.4630497999
2285	0.4630001656
2286	0.4629389561
2287	0.4629238009
2288	0.4627949555
2289	0.462773877
2290	0.4627368876
2291	0.4627070629
2292	0.4626700024
2293	0.4626423422
2294	0.4625873915
2295	0.4625526399
2296	0.46251797
2297	0.4624659551
2298	0.4623877057
2299	0.4623312832
2300	0.4622802818
2301	0.4621983765
2302	0.4621442648
2303	0.4621233148
2304	0.4621072069
2305	0.4620801886
2306	0.4620285425
2307	0.4620014118
2308	0.4619058945
2309	0.4618618547
2310	0.461820532
2311	0.4617326275
2312	0.4616865161
2313	0.4616583301
2314	0.4616094548
2315	0.4615486326
2316	0.461528818
2317	0.4615105755
2318	0.4614840784
2319	0.4614518866
2320	0.4613980719
2321	0.4613363627
2322	0.4613081912
2323	0.4612968544
2324	0.4612554327
2325	0.4612297161
2326	0.4611766865
2327	0.4611215475
2328	0.4610593203
2329	0.4610005241
2330	0.4609656984
2331	0.4609265899
2332	0.4608742811
2333	0.4608374094
2334	0.460784709
2335	0.4606939479
2336	0.4606624451
2337	0.4605881663
2338	0.4605596948
2339	0.4605489126
2340	0.4605058738
2341	0.4604822564
2342	0.4604601395
2343	0.4603981268
2344	0.4603318851
2345	0.460252502
2346	0.46020426
2347	0.4601910163
2348	0.4601257613
2349	0.4601076917
2350	0.4600589986
2351	0.4600295295
2352	0.4600085026
2353	0.4599390036
2354	0.4599192871
2355	0.4598937615
2356	0.4598523788
2357	0.4597549126
2358	0.4597212793
2359	0.4596967059
2360	0.4596482402
2361	0.4596186584
2362	0.4596039175
2363	0.4595629056
2364	0.4595146459
2365	0.4594551687
2366	0.459416175
2367	0.459379526
2368	0.4593362634
2369	0.4592228875
2370	0.4591655338
2371	0.4590304841
2372	0.4590152373
2373	0.4589911684
2374	0.4589260559
2375	0.4588679022
2376	0.4588340255
2377	0.4588190921
2378	0.4587767434
2379	0.4587463256
2380	0.4586802269
2381	0.4586196492
2382	0.4585286783
2383	0.4584541672
2384	0.4584432685
2385	0.4584080491
2386	0.4583621302
2387	0.4582462187
2388	0.4581935878
2389	0.4581452781
2390	0.4581346603
2391	0.458114769
2392	0.4581039
2393	0.4580300605
2394	0.4579143895
2395	0.4578628703
2396	0.4578226772
2397	0.4578038018
2398	0.4577741117
2399	0.4577502778
2400	0.4577230732
2401	0.4576719096
2402	0.4576298627
2403	0.4575889479
2404	0.4575301439
2405	0.4573507176
2406	0.4573093525
2407	0.4572917222
2408	0.4572505202
2409	0.4572127119
2410	0.4571671542
2411	0.4570003049
2412	0.4569091502
2413	0.4568617141
2414	0.4568547467
2415	0.4567568706
2416	0.4567402389
2417	0.4566651333
2418	0.4566436631
2419	0.4566337915
2420	0.4566005742
2421	0.4565631376
2422	0.45652123
2423	0.4564983036
2424	0.4564802197
2425	0.456457629
2426	0.4564322062
2427	0.4563796613
2428	0.4563391862
2429	0.4563209789
2430	0.4562384781
2431	0.456201108
2432	0.4561940938
2433	0.4561723548
2434	0.4561139966
2435	0.4560758786
2436	0.4560478391
2437	0.4560099862
2438	0.4559984105
2439	0.4559633941
2440	0.4559204643
2441	0.4558864254
2442	0.4557889641
2443	0.4557380779
2444	0.4556568284
2445	0.4556229236
2446	0.4555947
2447	0.4554771876
2448	0.4554643515
2449	0.4554325658
2450	0.4553642338
2451	0.4553500651
2452	0.4553177343
2453	0.4552842029
2454	0.4552614317
2455	0.4552239412
2456	0.4552043949
2457	0.4551717522
2458	0.4551386271
2459	0.4551134004
2460	0.4550749434
2461	0.4550382307
2462	0.454953549
2463	0.4548757104
2464	0.4548375586
2465	0.45481573
2466	0.4547774089
2467	0.4547501808
2468	0.4547321452
2469	0.4547059015
2470	0.454622585
2471	0.4545746763
2472	0.454547787
2473	0.4545319651
2474	0.4545225932
2475	0.4544929396
2476	0.4544685663
2477	0.4544113905
2478	0.4543986229
2479	0.454375622
2480	0.4543254607
2481	0.4542990062
2482	0.4542758561
2483	0.4542494094
2484	0.4542067957
2485	0.4541495115
2486	0.4541029102
2487	0.4540766498
2488	0.454067503
2489	0.4540481277
2490	0.4539884104
2491	0.4539331729
2492	0.4538889764
2493	0.4538554324
2494	0.4537928274
2495	0.4537377043
2496	0.4537066338
2497	0.4536669649
2498	0.4536502031
2499	0.4535563592
2500	0.453550827
2501	0.4535187499
2502	0.4534782302
2503	0.4534528246
2504	0.453434977
2505	0.4534228521
2506	0.4533377444
2507	0.4532655003
2508	0.4532237702
2509	0.4531997439
2510	0.453165362
2511	0.4530816983
2512	0.4530599171
2513	0.4530006807
2514	0.4529780927
2515	0.452911657
2516	0.4528418051
2517	0.4528042722
2518	0.4527910516
2519	0.4526757147
2520	0.4526052474
2521	0.4525887913
2522	0.452574116
2523	0.4525596255
2524	0.4525305253
2525	0.4524557452
2526	0.452380329
2527	0.452326071
2528	0.4522871834
2529	0.4522466778
2530	0.4522094396
2531	0.4521951823
2532	0.4521527814
2533	0.4521012681
2534	0.4520563108
2535	0.4519804097
2536	0.4519670689
2537	0.4519280107
2538	0.4519170027
2539	0.4518812796
2540	0.4518690386
2541	0.45184527
2542	0.4517985742
2543	0.4517637774
2544	0.4517074741
2545	0.4516870663
2546	0.4516570918
2547	0.4516449538
2548	0.451608234
2549	0.4515615524
2550	0.4514783832
2551	0.4514632337
2552	0.4513801851
2553	0.4513092835
2554	0.4512726226
2555	0.4512388121
2556	0.4512039249
2557	0.4511569391
2558	0.4511313245
2559	0.4510029166
2560	0.4509696766
2561	0.4509263352
2562	0.4508942278
2563	0.4508391281
2564	0.4508281723
2565	0.4507894528
2566	0.4507288083
2567	0.4506614398
2568	0.4505999632
2569	0.4505693021
2570	0.4505092847
2571	0.4504957641
2572	0.4504682722
2573	0.4504177693
2574	0.4504061172
2575	0.4503741762
2576	0.4502853912
2577	0.4502560136
2578	0.4501807291
2579	0.4501597394
2580	0.4500403617
2581	0.4499824611
2582	0.4499285941
2583	0.4498995607
2584	0.4498256932
2585	0.4497822934
2586	0.4497779069
2587	0.4497480438
2588	0.4496511025
2589	0.4495452438
2590	0.4495288577
2591	0.4495057608
2592	0.4494840589
2593	0.4494090337
2594	0.4493479036
2595	0.4493043641
2596	0.4491404774
2597	0.4491178498
2598	0.4490963112
2599	0.4490424692
2600	0.4489859098
2601	0.4489282273
2602	0.4489040391
2603	0.4488749481
2604	0.448847328
2605	0.4488198099
2606	0.4487797545
2607	0.4487057549
2608	0.448669317
2609	0.4486635014
2610	0.4486509164
2611	0.4486206893
2612	0.4485764005
2613	0.4485699175
2614	0.4484952205
2615	0.4484342192
2616	0.4484092504
2617	0.4483748778
2618	0.4483290574
2619	0.4482574751
2620	0.4482142917
2621	0.4482076622
2622	0.4481956393
2623	0.4481362419
2624	0.4481106202
2625	0.4480649934
2626	0.4480415928
2627	0.4479745181
2628	0.4479364711
2629	0.4478640644
2630	0.4478028917
2631	0.4477113064
2632	0.4476692312
2633	0.4475855108
2634	0.4474936378
2635	0.4473940308
2636	0.4473522383
2637	0.4473091578
2638	0.4472638247
2639	0.4471530445
2640	0.4471126087
2641	0.4469864678
2642	0.4469005177
2643	0.4468363601
2644	0.4468254386
2645	0.44675509
2646	0.4466753681
2647	0.4466185509
2648	0.446567528
2649	0.4465399928
2650	0.44650193
2651	0.4464489996
2652	0.4463662966
2653	0.4463498562
2654	0.4463012565
2655	0.4462557447
2656	0.4462320825
2657	0.4461974482
2658	0.4461908731
2659	0.4461583074
2660	0.4460736487
2661	0.4460238132
2662	0.4460031972
2663	0.4459716587
2664	0.4458792691
2665	0.4458505981
2666	0.4457786742
2667	0.445684124
2668	0.4456551205
2669	0.4455885381
2670	0.4455169698
2671	0.4454883675
2672	0.4454447176
2673	0.4453854495
2674	0.4453014192
2675	0.4452280879
2676	0.4452154556
2677	0.4451705183
2678	0.4451559346
2679	0.4451393242
2680	0.4450996866
2681	0.4450731802
2682	0.445030864
2683	0.4449637114
2684	0.4449178064
2685	0.4448848392
2686	0.4448463642
2687	0.4447300816
2688	0.4446969173
2689	0.4446775949
2690	0.4446522159
2691	0.4446348605
2692	0.4445775276
2693	0.444520678
2694	0.4444118861
2695	0.44438222
2696	0.4443503697
2697	0.4443107409
2698	0.4442755688
2699	0.4442009294
2700	0.4441374298
2701	0.4440869766
2702	0.4440809886
2703	0.4440467062
2704	0.4439924578
2705	0.4439197728
2706	0.4438369899
2707	0.4437990786
2708	0.443761782
2709	0.4437192983
2710	0.4436569891
2711	0.4435701876
2712	0.4435321855
2713	0.4434586051
2714	0.4433903027
2715	0.443355074
2716	0.4432647434
2717	0.4432197712
2718	0.4432011922
2719	0.4431695956
2720	0.4431520105
2721	0.4431310582
2722	0.4430783837
2723	0.4430390901
2724	0.4429994072
2725	0.4429725876
2726	0.4428870404
2727	0.4428646716
2728	0.4428016998
2729	0.442751091
2730	0.4426952617
2731	0.4426788568
2732	0.442656266
2733	0.4426302788
2734	0.4425874203
2735	0.4425759627
2736	0.442556317
2737	0.4425506307
2738	0.4425238999
2739	0.4424979731
2740	0.4423926284
2741	0.4423652029
2742	0.4423371176
2743	0.4422952862
2744	0.442264671
2745	0.4421298828
2746	0.4420977784
2747	0.4420564402
2748	0.4420091451
2749	0.4419308145
2750	0.4419079995
2751	0.4418444755
2752	0.4417995106
2753	0.4417362266
2754	0.441698527
2755	0.4416833173
2756	0.4416176635
2757	0.4415825948
2758	0.4415232773
2759	0.4414183915
2760	0.4413937596
2761	0.4413693802
2762	0.44131827
2763	0.441297141
2764	0.4412339967
2765	0.4412124495
2766	0.4411967101
2767	0.441036065
2768	0.4410141074
2769	0.440974178
2770	0.4409099126
2771	0.4408755067
2772	0.4408184795
2773	0.4407846433
2774	0.4407147595
2775	0.4407026508
2776	0.4406787537
2777	0.4406385032
2778	0.4405946226
2779	0.4405677962
2780	0.4405451155
2781	0.4405269453
2782	0.4405067288
2783	0.4404595899
2784	0.4404377632
2785	0.4404197186
2786	0.4403603411
2787	0.4403321802
2788	0.4402741588
2789	0.4402586738
2790	0.4401954705
2791	0.4401632039
2792	0.4401083624
2793	0.4400694748
2794	0.4399916032
2795	0.4399528537
2796	0.4399379568
2797	0.4399111708
2798	0.4398719429
2799	0.4398209141
2800	0.4397605008
2801	0.4397390412
2802	0.4396762596
2803	0.4396608812
2804	0.4396508638
2805	0.4396086786
2806	0.4395687993
2807	0.439532574
2808	0.4394922193
2809	0.4394567367
2810	0.4394392204
2811	0.4393582682
2812	0.4393238657
2813	0.4392359337
2814	0.4392235947
2815	0.4392031456
2816	0.4391333515
2817	0.4390679691
2818	0.4390509483
2819	0.4389899529
2820	0.4388947141
2821	0.43888205
2822	0.4388484851
2823	0.438816413
2824	0.438796268
2825	0.4387732718
2826	0.4387231463
2827	0.4386561543
2828	0.438626945
2829	0.4386047363
2830	0.4385391447
2831	0.4385163614
2832	0.4384899446
2833	0.438441024
2834	0.4383813306
2835	0.4383576446
2836	0.4383273135
2837	0.4383085705
2838	0.438260807
2839	0.4381711193
2840	0.4381214467
2841	0.4380907487
2842	0.4380476367
2843	0.4380048365
2844	0.4379237582
2845	0.4378691784
2846	0.4378366403
2847	0.4377944242
2848	0.4377401718
2849	0.4377292261
2850	0.437702407
2851	0.4376490168
2852	0.4376266606
2853	0.4375721952
2854	0.4375224978
2855	0.4374295245
2856	0.4373950035
2857	0.4373582653
2858	0.4373248311
2859	0.437279918
2860	0.4372404
2861	0.4371936571
2862	0.4371464946
2863	0.4370696096
2864	0.4370542326
2865	0.4369922054
2866	0.436938979
2867	0.436911129
2868	0.436868788
2869	0.4367809799
2870	0.4367567805
2871	0.4367338186
2872	0.4366654987
2873	0.4366591116
2874	0.4366294586
2875	0.4366172542
2876	0.4365997624
2877	0.4365346016
2878	0.4364771672
2879	0.4364536678
2880	0.4364223528
2881	0.4363649501
2882	0.4362728913
2883	0.4362088554
2884	0.4361857805
2885	0.4360909613
2886	0.4360218652
2887	0.4359966217
2888	0.4359363266
2889	0.4358620772
2890	0.4358264693
2891	0.4357814172
2892	0.4357588543
2893	0.4357137725
2894	0.4356809494
2895	0.4355990906
2896	0.4355701312
2897	0.4355542892
2898	0.4354705376
2899	0.435445696
2900	0.4354320187
2901	0.4353818038
2902	0.4353725428
2903	0.4353046165
2904	0.4352688935
2905	0.4352555524
2906	0.4351977027
2907	0.4351789401
2908	0.4351380224
2909	0.4351192453
2910	0.4351034952
2911	0.4350849106
2912	0.435062
2913	0.4350025201
2914	0.4349702029
2915	0.4349020544
2916	0.4348047572
2917	0.4347840809
2918	0.4347501199
2919	0.434716027
2920	0.4346860914
2921	0.4346523555
2922	0.4346034598
2923	0.4345688746
2924	0.4345545442
2925	0.4345361918
2926	0.4345240074
2927	0.434432775
2928	0.4343988503
2929	0.4343209526
2930	0.434307511
2931	0.4342054335
2932	0.4341782
2933	0.4341330951
2934	0.4341008173
2935	0.4340790928
2936	0.4340314435
